is_switch,is_open,is_fuse,kva,kvar,kvs,length (km),ampacity,peak_voltage,phases,rated_kv,max_kw,max_kvar,is_ct,type,name,marker-color,marker-size
,,,,,,,,0.992025742110582,,,,,,Node,p30udt2802lv,"000000",small
,,,,,,,,1.00086852610193,,,,,,Node,p30udt5400,"000000",small
,,,,,,,,0.995820371484675,,,,,,Node,p30udt5400lv,"000000",small
,,,,,,,,0.999911652275991,,,,,,Node,p30udt5401,"000000",small
,,,,,,,,0.994817341796037,,,,,,Node,p30udt5401lv,"000000",small
,,,,,,,,1.00032119015435,,,,,,Node,p30udt5406,"000000",small
,,,,,,,,0.991603420699219,,,,,,Node,p30udt5406lv,"000000",small
,,,,,,,,1.00017341529208,,,,,,Node,p30udt5407,"000000",small
,,,,,,,,0.995451813437973,,,,,,Node,p30udt5407lv,"000000",small
,,,,,,,,0.998793243238114,,,,,,Node,p30udt10685,"000000",small
,,,,,,,,0.987728265525949,,,,,,Node,p30udt10685lv,"000000",small
,,,,,,,,0.999466070815936,,,,,,Node,p30udt10692,"000000",small
,,,,,,,,0.99152618535477,,,,,,Node,p30udt10692lv,"000000",small
,,,,,,,,0.992490989557523,,,,,,Node,p30ulv10053,"000000",small
,,,,,,,,0.987710358329485,,,,,,Node,p30ulv10054,"000000",small
,,,,,,,,0.984075790028898,,,,,,Node,p30ulv10055,"000000",small
,,,,,,,,0.982230456548679,,,,,,Node,p30ulv10318,"000000",small
,,,,,,,,0.995571506140877,,,,,,Node,p30ulv10320,"000000",small
,,,,,,,,0.996261409757264,,,,,,Node,p30ulv10321,"000000",small
,,,,,,,,0.99450828285295,,,,,,Node,p30ulv10322,"000000",small
,,,,,,,,0.999369976992639,,,,,,Node,p30umv9,"000000",small
,,,,,,,,0.989864416921192,,,,,,Node,p30ulv10325,"000000",small
,,,,,,,,0.984455896130768,,,,,,Node,p30ulv10326,"000000",small
,,,,,,,,0.991778102373661,,,,,,Node,p30ulv10327,"000000",small
,,,,,,,,0.987606629987397,,,,,,Node,p30ulv10328,"000000",small
,,,,,,,,0.991992615952365,,,,,,Node,p30ulv10329,"000000",small
,,,,,,,,0.984482200552126,,,,,,Node,p30ulv17648,"000000",small
,,,,,,,,0.994218943818438,,,,,,Node,p30ulv17649,"000000",small
,,,,,,,,0.994225780937949,,,,,,Node,p30ulv17650,"000000",small
,,,,,,,,0.989722865823094,,,,,,Node,p30ulv17651,"000000",small
,,,,,,,,0.990328419460466,,,,,,Node,p30ulv17653,"000000",small
,,,,,,,,0.992983170515264,,,,,,Node,p30ulv17655,"000000",small
,,,,,,,,0.990316955516382,,,,,,Node,p30ulv17657,"000000",small
,,,,,,,,0.994618575077983,,,,,,Node,p30ulv17662,"000000",small
,,,,,,,,0.992733676764525,,,,,,Node,p30ulv17664,"000000",small
,,,,,,,,0.991259551363586,,,,,,Node,p30ulv17665,"000000",small
,,,,,,,,0.983163206000025,,,,,,Node,p30ulv17666,"000000",small
,,,,,,,,0.991518445597198,,,,,,Node,p30ulv17667,"000000",small
,,,,,,,,0.987019864058004,,,,,,Node,p30ulv43280,"000000",small
,,,,,,,,0.999815203313076,,,,,,Node,p30umv26,"000000",small
,,,,,,,,0.985273448616131,,,,,,Node,p30ulv43282,"000000",small
,,,,,,,,1.00061744573382,,,,,,Node,p30umv27,"000000",small
,,,,,,,,0.994305231926825,,,,,,Node,p30ulv43286,"000000",small
,,,,,,,,0.98846525853649,,,,,,Node,p30ulv43291,"000000",small
,,,,,,,,0.987312102105804,,,,,,Node,p30ulv43309,"000000",small
,,,,,,,,0.998799544623782,,,,,,Node,p30umv32,"000000",small
,,,,,,,,1.00007522475996,,,,,,Node,p30udt2801-p30umv9x,"000000",small
,,,,,,,,1.0002595483789,,,,,,Node,p30udt10692-p30udt2796x,"000000",small
,,,,,,,,1.00088745606024,,,,,,Node,p30udt5400-p30udt5407xx,"000000",small
,,,,,,,,1.00086852668386,,,,,,Node,p30udt5400-p30udt5407x,"000000",small
,,,,,,,,0.999362219700799,,,,,,Node,p30udt2794-p30umv9x,"000000",small
,,,,,,,,0.99974720880423,,,,,,Node,p30udt2672-p30udt2795x,"000000",small
,,,,,,,,1.00071954147264,,,,,,Node,p30udt2672-p30udt2673x,"000000",small
,,,,,,,,1.00016199565307,,,,,,Node,p30udt5401-p30udt5407xx,"000000",small
,,,,,,,,0.999923076494427,,,,,,Node,p30udt5401-p30udt5407x,"000000",small
,,,,,,,,1.00030936946015,,,,,,Node,p30udt5406-p30udt5407x,"000000",small
,,,,,,,,1.00018523823558,,,,,,Node,p30udt5406-p30udt5407xx,"000000",small
,,,,,,,,1.00072803611629,,,,,,Node,p30udt2673-p30udt5406x,"000000",small
,,,,,,,,0.998799286666431,,,,,,Node,p30udt10685-p30umv32xx,"000000",small
,,,,,,,,0.998793506849583,,,,,,Node,p30udt10685-p30umv32x,"000000",small
,,,,,,,,0.999539939698398,,,,,,Node,p30udt2795-p30udt2799x,"000000",small
,,,,,,,,0.999527902892098,,,,,,Node,p30udt2795-p30udt2799xx,"000000",small
,,,,,,,,0.999814175220498,,,,,,Node,p30udt2800-p30umv26xx,"000000",small
,,,,,,,,0.999804872296734,,,,,,Node,p30udt2800-p30umv26x,"000000",small
,,,,,,,,0.999900456236514,,,,,,Node,p30udt5401-p30umv26x,"000000",small
,,,,,,,,0.999826400785702,,,,,,Node,p30udt5401-p30umv26xx,"000000",small
,,,,,,,,1.00228950996881,,,,,,Node,p30udt10684-p30udt10685x,"000000",small
,,,,,,,,0.999466075327499,,,,,,Node,p30udt10683-p30udt10692x,"000000",small
,,,,,,,,,,,,,,Node,p30udt2800-p30umv9xx,"000000",small
,,,,,,,,,,,,,,Node,p30udt2800-p30umv9x,"000000",small
,,,,,,,,1.00088745664008,,,,,,Node,p30udt5400-p30udt5407xxx,"000000",small
,,,,,,,,,,0.48,32.3726110195245,8.03083952473795,false,Load,load_p30ulv10053,FF0000,medium
,,,,,,,,,,0.48,112.485440103365,34.2842544505552,false,Load,load_p30ulv10054,FF0000,medium
,,,,,,,,,,0.48,36.941965900812,3.58079021615931,false,Load,load_p30ulv10055,FF0000,medium
,,,,,,,,,,0.12,7.80577443043933,2.22246277068431,true,Load,load_p30ulv10318,FF0000,medium
,,,,,,,,,,0.12,15.2171378786333,3.09766785568689,true,Load,load_p30ulv10319,FF0000,medium
,,,,,,,,,,0.12,16.5516515690375,3.90464609209673,true,Load,load_p30ulv10320,FF0000,medium
,,,,,,,,,,0.12,7.59110603201838,1.9878786493574,true,Load,load_p30ulv10321,FF0000,medium
,,,,,,,,,,0.12,8.60736638131619,0.518815415362811,true,Load,load_p30ulv10322,FF0000,medium
,,,,,,,,,,12.47,1191.6272708379,330.440105082563,false,Load,load_p30umv9,FF0000,medium
,,,,,,,,,,0.48,299.318565208019,83.9564411388457,false,Load,load_p30ulv10325,FF0000,medium
,,,,,,,,,,0.48,68.8582120161118,7.18717680796948,false,Load,load_p30ulv10326,FF0000,medium
,,,,,,,,,,0.12,19.2095177224662,4.89584765371241,true,Load,load_p30ulv10327,FF0000,medium
,,,,,,,,,,0.48,113.003259564793,31.1470919644807,false,Load,load_p30ulv10328,FF0000,medium
,,,,,,,,,,0.48,37.6001380568681,8.79655184319801,false,Load,load_p30ulv10329,FF0000,medium
,,,,,,,,,,0.48,40.2742136117035,10.1721812656832,false,Load,load_p30ulv17648,FF0000,medium
,,,,,,,,,,0.12,5.21391983333712,1.11006141549483,true,Load,load_p30ulv17649,FF0000,medium
,,,,,,,,,,0.12,7.80577443043933,2.22246277068431,true,Load,load_p30ulv17650,FF0000,medium
,,,,,,,,,,0.12,4.48494692249609,1.30584854841008,true,Load,load_p30ulv17651,FF0000,medium
,,,,,,,,,,0.12,7.2055969493949,0.245868059323279,true,Load,load_p30ulv17652,FF0000,medium
,,,,,,,,,,0.12,8.46411402433696,0.502663569917377,true,Load,load_p30ulv17653,FF0000,medium
,,,,,,,,,,0.12,5.2687647576368,1.48162234519916,true,Load,load_p30ulv17654,FF0000,medium
,,,,,,,,,,0.12,4.18182619452491,1.13334886859448,true,Load,load_p30ulv17655,FF0000,medium
,,,,,,,,,,0.12,5.69636245564258,1.50012264000566,true,Load,load_p30ulv17656,FF0000,medium
,,,,,,,,,,0.12,7.59110603201838,1.9878786493574,true,Load,load_p30ulv17657,FF0000,medium
,,,,,,,,,,0.12,8.46411402433696,0.502663569917377,true,Load,load_p30ulv17662,FF0000,medium
,,,,,,,,,,0.12,6.05115582475302,1.29598153824349,true,Load,load_p30ulv17664,FF0000,medium
,,,,,,,,,,0.48,31.6832001255089,6.86066095544422,false,Load,load_p30ulv17665,FF0000,medium
,,,,,,,,,,0.48,155.80695186716,36.7354570377428,false,Load,load_p30ulv17666,FF0000,medium
,,,,,,,,,,0.12,18.0585474363359,1.92083944537843,true,Load,load_p30ulv17667,FF0000,medium
,,,,,,,,,,0.12,12.088457073074,2.73181200648314,true,Load,load_p30ulv17668,FF0000,medium
,,,,,,,,,,0.48,35.1608145659052,8.06046551947956,false,Load,load_p30ulv43280,FF0000,medium
,,,,,,,,,,12.47,1272.87518417485,376.663604448583,false,Load,load_p30umv26,FF0000,medium
,,,,,,,,,,0.48,66.5833458889638,8.6713864187139,false,Load,load_p30ulv43282,FF0000,medium
,,,,,,,,,,12.47,1105.59959138788,290.317840220851,false,Load,load_p30umv27,FF0000,medium
,,,,,,,,,,0.12,15.9581524172357,3.10002607337222,true,Load,load_p30ulv43286,FF0000,medium
,,,,,,,,,,0.48,267.819034834865,74.0706672055045,false,Load,load_p30ulv43291,FF0000,medium
,,,,,,,,,,0.12,7.36986314724949,0.528711745333221,true,Load,load_p30ulv43309,FF0000,medium
,,,,,,,,,,12.47,1272.87518417485,376.663604448583,false,Load,load_p30umv32,FF0000,medium
,,,"75.0",,"[ ""12.47"", ""0.48"" ]",,,,,,,,,Transformer,tr(r:p30udt2672-p30udt2672lv),0000FF,medium
,,,"1000.0",,"[ ""12.47"", ""0.48"" ]",,,,,,,,,Transformer,tr(r:p30udt2673-p30udt2673lv),0000FF,medium
,,,"50.0",,"[ ""7.2"", ""0.12"" ]",,,,,,,,,Transformer,tr(r:p30udt2794-p30udt2794lv),0000FF,medium
,,,"50.0",,"[ ""7.2"", ""0.12"" ]",,,,,,,,,Transformer,tr(r:p30udt2795-p30udt2795lv),0000FF,medium
,,,"75.0",,"[ ""7.2"", ""0.12"" ]",,,,,,,,,Transformer,tr(r:p30udt2796-p30udt2796lv),0000FF,medium
,,,"1000.0",,"[ ""12.47"", ""0.48"" ]",,,,,,,,,Transformer,tr(r:p30udt2799-p30udt2799lv),0000FF,medium
,,,"300.0",,"[ ""12.47"", ""0.48"" ]",,,,,,,,,Transformer,tr(r:p30udt2800-p30udt2800lv),0000FF,medium
,,,"50.0",,"[ ""7.2"", ""0.12"" ]",,,,,,,,,Transformer,tr(r:p30udt2801-p30udt2801lv),0000FF,medium
,,,"100.0",,"[ ""12.47"", ""0.48"" ]",,,,,,,,,Transformer,tr(r:p30udt2802-p30udt2802lv),0000FF,medium
,,,"50.0",,"[ ""7.2"", ""0.12"" ]",,,,,,,,,Transformer,tr(r:p30udt5400-p30udt5400lv),0000FF,medium
,,,"50.0",,"[ ""7.2"", ""0.12"" ]",,,,,,,,,Transformer,tr(r:p30udt5401-p30udt5401lv),0000FF,medium
,,,"75.0",,"[ ""12.47"", ""0.48"" ]",,,,,,,,,Transformer,tr(r:p30udt5406-p30udt5406lv),0000FF,medium
,,,"75.0",,"[ ""7.2"", ""0.12"" ]",,,,,,,,,Transformer,tr(r:p30udt5407-p30udt5407lv),0000FF,medium
,,,"75.0",,"[ ""12.47"", ""0.48"" ]",,,,,,,,,Transformer,tr(r:p30udt10685-p30udt10685lv),0000FF,medium
,,,"1000.0",,"[ ""12.47"", ""0.48"" ]",,,,,,,,,Transformer,tr(r:p30udt10692-p30udt10692lv),0000FF,medium
,,,,"450.0",,,,,,,,,,Capacitor,p30uc35,FF00FF,medium
